evaluations raw_y evaporation_rate
9 -0.4760584238 0.1000000000
18 -0.4632934439 0.1000000000
25 -0.4585315598 0.1000000000
26 -0.4506250658 0.1000000000
45 -0.4479448034 0.1000000000
56 -0.4453526357 0.1000000000
61 -0.4449518217 0.1000000000
62 -0.4445120925 0.1000000000
72 -0.4408424958 0.1000000000
176 -0.4385347453 0.1000000000
280 -0.4318363821 0.1000000000
290 -0.4265167463 0.1000000000
330 -0.4192669373 0.1000000000
344 -0.4166984492 0.1000000000
361 -0.4101731789 0.1000000000
410 -0.4098416049 0.1000000000
500 -0.4092073603 0.1000000000
595 -0.3974152055 0.1000000000
653 -0.3934653169 0.1000000000
688 -0.3900250277 0.1000000000
789 -0.3857032962 0.1000000000
820 -0.3821212181 0.1000000000
883 -0.3759565564 0.1000000000
939 -0.3724770018 0.1000000000
1003 -0.3724686167 0.1000000000
1074 -0.3694896878 0.1000000000
1079 -0.3684806760 0.1000000000
1098 -0.3637804127 0.1000000000
1107 -0.3608014839 0.1000000000
1143 -0.3558474953 0.1000000000
1196 -0.3513336077 0.1000000000
1215 -0.3500930741 0.1000000000
1283 -0.3488627839 0.1000000000
1349 -0.3467760531 0.1000000000
1582 -0.3467189903 0.1000000000
1657 -0.3376558298 0.1000000000
1670 -0.3376474447 0.1000000000
1732 -0.3366464043 0.1000000000
1878 -0.3348750253 0.1000000000
1881 -0.3342250378 0.1000000000
2210 -0.3312412383 0.1000000000
2319 -0.3309172000 0.1000000000
2548 -0.3282630700 0.1000000000
2567 -0.3279705260 0.1000000000
2570 -0.3276464877 0.1000000000
3173 -0.3256771465 0.1000000000
3631 -0.3249148488 0.1000000000
3755 -0.3176323663 0.1000000000
7082 -0.3115373190 0.1000000000
7738 -0.3085890619 0.1000000000
8606 -0.3081089419 0.1000000000
100000 -0.3081089419 0.1000000000
evaluations raw_y evaporation_rate
1 -0.5623596320 0.1000000000
2 -0.5316015838 0.1000000000
4 -0.5061853052 0.1000000000
5 -0.4882414458 0.1000000000
13 -0.4811719659 0.1000000000
16 -0.4741388053 0.1000000000
30 -0.4644911143 0.1000000000
49 -0.4587396731 0.1000000000
54 -0.4537284492 0.1000000000
58 -0.4523486561 0.1000000000
65 -0.4439451000 0.1000000000
73 -0.4425653070 0.1000000000
